course_id,student_id,score,group_no,dept_no
B173,B045,NULL,2,B
B173,B049,NULL,2,B
B174,B021,NULL,2,B
B174,B038,NULL,2,B
B174,B060,NULL,2,B
B175,B070,NULL,2,B
B175,B078,NULL,2,B
B175,B088,NULL,2,B
B175,B107,NULL,2,B
B176,B031,NULL,2,B
B176,B051,NULL,2,B
B176,B054,NULL,2,B
B176,B065,NULL,2,B
B176,B097,NULL,2,B
B176,B114,NULL,2,B
B177,B003,NULL,2,B
B177,B046,NULL,2,B
B177,B058,NULL,2,B
B177,B061,NULL,2,B
B177,B112,NULL,2,B
B178,B011,NULL,2,B
B178,B018,NULL,2,B
B178,B072,NULL,2,B
B178,B091,NULL,2,B
B178,B100,NULL,2,B
B178,B108,NULL,2,B
B178,B119,NULL,2,B
B179,B017,NULL,2,B
B179,B048,NULL,2,B
B179,B057,NULL,2,B
B179,B074,NULL,2,B
B179,B095,NULL,2,B
B179,B113,NULL,2,B
B180,B027,NULL,2,B
B180,B059,NULL,2,B
B180,B066,NULL,2,B
B180,B076,NULL,2,B
B180,B110,NULL,2,B
B181,B018,NULL,2,B
B181,B047,NULL,2,B
B181,B052,NULL,2,B
B181,B061,NULL,2,B
B182,B019,NULL,2,B
B182,B021,NULL,2,B
B182,B026,NULL,2,B
B182,B059,NULL,2,B
B182,B093,NULL,2,B
B182,B107,NULL,2,B
B182,B108,NULL,2,B
B182,B116,NULL,2,B
B183,B045,NULL,2,B
B183,B051,NULL,2,B
B183,B070,NULL,2,B
B183,B071,NULL,2,B
B183,B090,NULL,2,B
B184,B036,NULL,2,B
B184,B038,NULL,2,B
B184,B062,NULL,2,B
B184,B067,NULL,2,B
B184,B074,NULL,2,B
B185,B013,NULL,2,B
B185,B028,NULL,2,B
B185,B043,NULL,2,B
B185,B053,NULL,2,B
B185,B085,NULL,2,B
B185,B095,NULL,2,B
B185,B098,NULL,2,B
B186,B002,NULL,2,B
B186,B005,NULL,2,B
B186,B044,NULL,2,B
B186,B055,NULL,2,B
B186,B060,NULL,2,B
B186,B077,NULL,2,B
B186,B087,NULL,2,B
B186,B094,NULL,2,B
B186,B104,NULL,2,B
B187,B020,NULL,2,B
B187,B032,NULL,2,B
B187,B057,NULL,2,B
B187,B076,NULL,2,B
B187,B089,NULL,2,B
B188,B063,NULL,2,B
B188,B078,NULL,2,B
B188,B120,NULL,2,B
B189,B031,NULL,2,B
B189,B034,NULL,2,B
B189,B046,NULL,2,B
B190,B014,NULL,2,B
B190,B016,NULL,2,B
B190,B024,NULL,2,B
B190,B025,NULL,2,B
B190,B056,NULL,2,B
B190,B068,NULL,2,B
B190,B117,NULL,2,B
B191,B037,NULL,2,B
B191,B079,NULL,2,B
B191,B081,NULL,2,B
B191,B082,NULL,2,B
B191,B101,NULL,2,B
B191,B118,NULL,2,B
B192,B001,NULL,2,B
B192,B004,NULL,2,B
B192,B008,NULL,2,B
B192,B035,NULL,2,B
B192,B050,NULL,2,B
B192,B075,NULL,2,B
B192,B091,NULL,2,B
B192,B112,NULL,2,B
B192,B114,NULL,2,B
B193,B030,NULL,2,B
B193,B064,NULL,2,B
B194,B007,NULL,2,B
B194,B069,NULL,2,B
B195,B023,NULL,2,B
B195,B049,NULL,2,B
B195,B066,NULL,2,B
B195,B080,NULL,2,B
B196,B010,NULL,2,B
B196,B065,NULL,2,B
B196,B097,NULL,2,B
B196,B099,NULL,2,B
B197,B027,NULL,2,B
B197,B033,NULL,2,B
B197,B048,NULL,2,B
B197,B084,NULL,2,B
B197,B100,NULL,2,B
B197,B102,NULL,2,B
B198,B039,NULL,2,B
B198,B073,NULL,2,B
B198,B096,NULL,2,B
B198,B119,NULL,2,B
B199,B011,NULL,2,B
B199,B012,NULL,2,B
B199,B015,NULL,2,B
B199,B017,NULL,2,B
B199,B058,NULL,2,B
B199,B083,NULL,2,B
B199,B088,NULL,2,B
B199,B103,NULL,2,B
B200,B009,NULL,2,B
B200,B054,NULL,2,B
B201,B029,NULL,2,B
B201,B042,NULL,2,B
B201,B072,NULL,2,B
B201,B086,NULL,2,B
B201,B105,NULL,2,B
B201,B109,NULL,2,B
B201,B115,NULL,2,B
B202,B041,NULL,2,B
B202,B092,NULL,2,B
B202,B106,NULL,2,B
B202,B111,NULL,2,B
B202,B113,NULL,2,B
B203,B003,NULL,2,B
B204,B006,NULL,2,B
B204,B022,NULL,2,B
B204,B040,NULL,2,B
B204,B110,NULL,2,B
C101,C019,NULL,2,C
C101,C025,NULL,2,C
C101,C029,NULL,2,C
C101,C053,NULL,2,C
C101,C056,NULL,2,C
C101,C057,NULL,2,C
C101,C060,NULL,2,C
C101,C071,NULL,2,C
C101,C079,NULL,2,C
C101,C081,NULL,2,C
C101,C092,NULL,2,C
C101,C093,NULL,2,C
C101,C095,NULL,2,C
C101,C096,NULL,2,C
C101,C098,NULL,2,C
C101,C102,NULL,2,C
C101,C104,NULL,2,C
C101,C107,NULL,2,C
C101,C108,NULL,2,C
C101,C113,NULL,2,C
C102,C015,NULL,2,C
C102,C017,NULL,2,C
C102,C022,NULL,2,C
C102,C023,NULL,2,C
C102,C027,NULL,2,C
C102,C034,NULL,2,C
C102,C053,NULL,2,C
C102,C054,NULL,2,C
C102,C061,NULL,2,C
C102,C063,NULL,2,C
C102,C066,NULL,2,C
C102,C077,NULL,2,C
C102,C088,NULL,2,C
C102,C090,NULL,2,C
C102,C092,NULL,2,C
C102,C099,NULL,2,C
C102,C109,NULL,2,C
C102,C113,NULL,2,C
C103,C008,NULL,2,C
C103,C019,NULL,2,C
C103,C023,NULL,2,C
C103,C029,NULL,2,C
C103,C032,NULL,2,C
C103,C037,NULL,2,C
C103,C040,NULL,2,C
C103,C041,NULL,2,C
C103,C045,NULL,2,C
C103,C047,NULL,2,C
C103,C051,NULL,2,C
C103,C052,NULL,2,C
C103,C062,NULL,2,C
C103,C070,NULL,2,C
C103,C076,NULL,2,C
C103,C080,NULL,2,C
C103,C091,NULL,2,C
C103,C094,NULL,2,C
C103,C095,NULL,2,C
C103,C096,NULL,2,C
C103,C097,NULL,2,C
C103,C100,NULL,2,C
C103,C101,NULL,2,C
C103,C102,NULL,2,C
C103,C108,NULL,2,C
C103,C114,NULL,2,C
C103,C116,NULL,2,C
C103,C119,NULL,2,C
C103,C120,NULL,2,C
C104,C001,NULL,2,C
C104,C009,NULL,2,C
C104,C016,NULL,2,C
C104,C017,NULL,2,C
C104,C024,NULL,2,C
C104,C044,NULL,2,C
C104,C048,NULL,2,C
C104,C050,NULL,2,C
C104,C065,NULL,2,C
C104,C068,NULL,2,C
C104,C073,NULL,2,C
C104,C076,NULL,2,C
C104,C077,NULL,2,C
C104,C099,NULL,2,C
C104,C106,NULL,2,C
C104,C109,NULL,2,C
C104,C111,NULL,2,C
C104,C112,NULL,2,C
C105,C005,NULL,2,C
C105,C009,NULL,2,C
C105,C015,NULL,2,C
C105,C039,NULL,2,C
C105,C043,NULL,2,C
C105,C055,NULL,2,C
C105,C063,NULL,2,C
C105,C072,NULL,2,C
C105,C078,NULL,2,C
C105,C079,NULL,2,C
C105,C083,NULL,2,C
C105,C087,NULL,2,C
C105,C098,NULL,2,C
C105,C110,NULL,2,C
C105,C112,NULL,2,C
C106,C004,NULL,2,C
C106,C012,NULL,2,C
C106,C018,NULL,2,C
C106,C026,NULL,2,C
C106,C031,NULL,2,C
C106,C033,NULL,2,C
C106,C035,NULL,2,C
C106,C036,NULL,2,C
C106,C038,NULL,2,C
C106,C042,NULL,2,C
C106,C049,NULL,2,C
C106,C054,NULL,2,C
C106,C071,NULL,2,C
C106,C075,NULL,2,C
C106,C084,NULL,2,C
C106,C085,NULL,2,C
C106,C094,NULL,2,C
C106,C107,NULL,2,C
C106,C118,NULL,2,C
C106,C119,NULL,2,C
C107,C011,NULL,2,C
C107,C014,NULL,2,C
C107,C028,NULL,2,C
C107,C032,NULL,2,C
C107,C042,NULL,2,C
C107,C046,NULL,2,C
C107,C052,NULL,2,C
C107,C055,NULL,2,C
C107,C058,NULL,2,C
C107,C074,NULL,2,C
C107,C082,NULL,2,C
C107,C084,NULL,2,C
C107,C087,NULL,2,C
C107,C093,NULL,2,C
C107,C100,NULL,2,C
C107,C103,NULL,2,C
C107,C106,NULL,2,C
C108,C003,NULL,2,C
C108,C013,NULL,2,C
C108,C016,NULL,2,C
C108,C020,NULL,2,C
C108,C025,NULL,2,C
C108,C028,NULL,2,C
C108,C030,NULL,2,C
C108,C031,NULL,2,C
C108,C048,NULL,2,C
C108,C059,NULL,2,C
C108,C064,NULL,2,C
C108,C067,NULL,2,C
C108,C068,NULL,2,C
C108,C069,NULL,2,C
C108,C073,NULL,2,C
C108,C086,NULL,2,C
C108,C105,NULL,2,C
C108,C117,NULL,2,C
C108,C120,NULL,2,C
C109,C002,NULL,2,C
C109,C010,NULL,2,C
C109,C012,NULL,2,C
C109,C013,NULL,2,C
C109,C014,NULL,2,C
C109,C021,NULL,2,C
C109,C026,NULL,2,C
C109,C030,NULL,2,C
C109,C045,NULL,2,C
C109,C047,NULL,2,C
C109,C049,NULL,2,C
C109,C057,NULL,2,C
C109,C058,NULL,2,C
C109,C059,NULL,2,C
C109,C061,NULL,2,C
C109,C078,NULL,2,C
C109,C080,NULL,2,C
C109,C090,NULL,2,C
C109,C104,NULL,2,C
C109,C114,NULL,2,C
C109,C115,NULL,2,C
C110,C001,NULL,2,C
C110,C005,NULL,2,C
C110,C007,NULL,2,C
C110,C010,NULL,2,C
C110,C011,NULL,2,C
C110,C018,NULL,2,C
C110,C024,NULL,2,C
C110,C033,NULL,2,C
C110,C038,NULL,2,C
C110,C040,NULL,2,C
C110,C046,NULL,2,C
C110,C060,NULL,2,C
C110,C066,NULL,2,C
C110,C074,NULL,2,C
C110,C091,NULL,2,C
C110,C097,NULL,2,C
C110,C103,NULL,2,C
C110,C117,NULL,2,C
C111,C003,NULL,2,C
C111,C006,NULL,2,C
C111,C021,NULL,2,C
C111,C022,NULL,2,C
C111,C034,NULL,2,C
C111,C036,NULL,2,C
C111,C037,NULL,2,C
C111,C039,NULL,2,C
C111,C041,NULL,2,C
C111,C050,NULL,2,C
C111,C065,NULL,2,C
C111,C067,NULL,2,C
C111,C069,NULL,2,C
C111,C072,NULL,2,C
C111,C075,NULL,2,C
C111,C082,NULL,2,C
C111,C089,NULL,2,C
C111,C105,NULL,2,C
C111,C118,NULL,2,C
C112,C002,NULL,2,C
C112,C004,NULL,2,C
C112,C006,NULL,2,C
C112,C007,NULL,2,C
C112,C008,NULL,2,C
C112,C020,NULL,2,C
C112,C027,NULL,2,C
C112,C035,NULL,2,C
C112,C043,NULL,2,C
C112,C044,NULL,2,C
C112,C051,NULL,2,C
C112,C056,NULL,2,C
C112,C062,NULL,2,C
C112,C064,NULL,2,C
C112,C070,NULL,2,C
C112,C081,NULL,2,C
C112,C083,NULL,2,C
C112,C085,NULL,2,C
C112,C086,NULL,2,C
C112,C088,NULL,2,C
C112,C089,NULL,2,C
C112,C101,NULL,2,C
C112,C110,NULL,2,C
C112,C111,NULL,2,C
C112,C115,NULL,2,C
C112,C116,NULL,2,C
C113,C010,NULL,2,C
C113,C011,NULL,2,C
C113,C021,NULL,2,C
C113,C034,NULL,2,C
C113,C049,NULL,2,C
C113,C069,NULL,2,C
C113,C073,NULL,2,C
C113,C076,NULL,2,C
C113,C080,NULL,2,C
C113,C082,NULL,2,C
C113,C084,NULL,2,C
C114,C006,NULL,2,C
C114,C013,NULL,2,C
C114,C031,NULL,2,C
C114,C032,NULL,2,C
C114,C039,NULL,2,C
C114,C043,NULL,2,C
C114,C058,NULL,2,C
C114,C067,NULL,2,C
C114,C072,NULL,2,C
C114,C087,NULL,2,C
C114,C089,NULL,2,C
C114,C105,NULL,2,C
C114,C108,NULL,2,C
C114,C111,NULL,2,C
C114,C113,NULL,2,C
C114,C118,NULL,2,C
C115,C003,NULL,2,C
C115,C010,NULL,2,C
C115,C012,NULL,2,C
C115,C014,NULL,2,C
C115,C015,NULL,2,C
C115,C024,NULL,2,C
C115,C037,NULL,2,C
C115,C048,NULL,2,C
C115,C049,NULL,2,C
C115,C051,NULL,2,C
C115,C056,NULL,2,C
C115,C063,NULL,2,C
C115,C065,NULL,2,C
C115,C075,NULL,2,C
C115,C083,NULL,2,C
C115,C092,NULL,2,C
C115,C093,NULL,2,C
C115,C102,NULL,2,C
C115,C104,NULL,2,C
C115,C108,NULL,2,C
C115,C113,NULL,2,C
C115,C115,NULL,2,C
C116,C002,NULL,2,C
C116,C028,NULL,2,C
C116,C045,NULL,2,C
C116,C046,NULL,2,C
C116,C062,NULL,2,C
C116,C080,NULL,2,C
C116,C088,NULL,2,C
C116,C090,NULL,2,C
C116,C099,NULL,2,C
C116,C112,NULL,2,C
C117,C013,NULL,2,C
C117,C020,NULL,2,C
C117,C023,NULL,2,C
C117,C025,NULL,2,C
C117,C029,NULL,2,C
C117,C033,NULL,2,C
C117,C036,NULL,2,C
C117,C047,NULL,2,C
C117,C048,NULL,2,C
C117,C059,NULL,2,C
C117,C060,NULL,2,C
C117,C064,NULL,2,C
C117,C071,NULL,2,C
C117,C072,NULL,2,C
C117,C073,NULL,2,C
C117,C083,NULL,2,C
C117,C093,NULL,2,C
C117,C095,NULL,2,C
C117,C096,NULL,2,C
C117,C114,NULL,2,C
C117,C120,NULL,2,C
C118,C004,NULL,2,C
C118,C008,NULL,2,C
C118,C017,NULL,2,C
C118,C019,NULL,2,C
C118,C027,NULL,2,C
C118,C032,NULL,2,C
C118,C040,NULL,2,C
C118,C066,NULL,2,C
C118,C070,NULL,2,C
C118,C094,NULL,2,C
C118,C100,NULL,2,C
C118,C103,NULL,2,C
C118,C106,NULL,2,C
C118,C116,NULL,2,C
C119,C024,NULL,2,C
C119,C030,NULL,2,C
C119,C044,NULL,2,C
C119,C063,NULL,2,C
C119,C081,NULL,2,C
C119,C098,NULL,2,C
C119,C101,NULL,2,C
C120,C001,NULL,2,C
C120,C004,NULL,2,C
C120,C031,NULL,2,C
C120,C037,NULL,2,C
C120,C060,NULL,2,C
C120,C061,NULL,2,C
C120,C086,NULL,2,C
C120,C100,NULL,2,C
C120,C101,NULL,2,C
C120,C119,NULL,2,C
C121,C001,NULL,2,C
C121,C002,NULL,2,C
C121,C005,NULL,2,C
C121,C026,NULL,2,C
C121,C029,NULL,2,C
C121,C030,NULL,2,C
C121,C047,NULL,2,C
C121,C054,NULL,2,C
C121,C055,NULL,2,C
C121,C065,NULL,2,C
C121,C067,NULL,2,C
C121,C075,NULL,2,C
C121,C079,NULL,2,C
C121,C085,NULL,2,C
C121,C109,NULL,2,C
C122,C018,NULL,2,C
C122,C021,NULL,2,C
C122,C022,NULL,2,C
C122,C035,NULL,2,C
C122,C038,NULL,2,C
C122,C040,NULL,2,C
C122,C041,NULL,2,C
C122,C057,NULL,2,C
C122,C088,NULL,2,C
C122,C095,NULL,2,C
C122,C102,NULL,2,C
C122,C107,NULL,2,C
C122,C110,NULL,2,C
C123,C007,NULL,2,C
C123,C009,NULL,2,C
C123,C018,NULL,2,C
C123,C025,NULL,2,C
C123,C053,NULL,2,C
C123,C059,NULL,2,C
C123,C064,NULL,2,C
C123,C074,NULL,2,C
C123,C086,NULL,2,C
C123,C094,NULL,2,C
C123,C096,NULL,2,C
C123,C097,NULL,2,C
C123,C105,NULL,2,C
C123,C110,NULL,2,C
C123,C114,NULL,2,C
C123,C117,NULL,2,C
C124,C012,NULL,2,C
C124,C017,NULL,2,C
C124,C041,NULL,2,C
C124,C042,NULL,2,C
C124,C061,NULL,2,C
C124,C062,NULL,2,C
C124,C071,NULL,2,C
C124,C074,NULL,2,C
C124,C078,NULL,2,C
C124,C085,NULL,2,C
C124,C090,NULL,2,C
C124,C118,NULL,2,C
C125,C005,NULL,2,C
C125,C006,NULL,2,C
C125,C015,NULL,2,C
C125,C016,NULL,2,C
C125,C019,NULL,2,C
C125,C052,NULL,2,C
C125,C053,NULL,2,C
C125,C070,NULL,2,C
C125,C077,NULL,2,C
C125,C106,NULL,2,C
C125,C107,NULL,2,C
C125,C116,NULL,2,C
C126,C020,NULL,2,C
C126,C022,NULL,2,C
C126,C050,NULL,2,C
C126,C091,NULL,2,C
C126,C097,NULL,2,C
C126,C104,NULL,2,C
C126,C115,NULL,2,C
C126,C119,NULL,2,C
C127,C009,NULL,2,C
C127,C011,NULL,2,C
C127,C014,NULL,2,C
C127,C023,NULL,2,C
C127,C028,NULL,2,C
C127,C033,NULL,2,C
C127,C036,NULL,2,C
C127,C044,NULL,2,C
C127,C068,NULL,2,C
C127,C078,NULL,2,C
C127,C089,NULL,2,C
C127,C109,NULL,2,C
C128,C007,NULL,2,C
C128,C008,NULL,2,C
C128,C038,NULL,2,C
C128,C045,NULL,2,C
C128,C051,NULL,2,C
C128,C068,NULL,2,C
C128,C079,NULL,2,C
C128,C084,NULL,2,C
C128,C087,NULL,2,C
C128,C091,NULL,2,C
C128,C112,NULL,2,C
C129,C027,NULL,2,C
C129,C046,NULL,2,C
C129,C054,NULL,2,C
C129,C055,NULL,2,C
C129,C056,NULL,2,C
C129,C057,NULL,2,C
C129,C058,NULL,2,C
C129,C066,NULL,2,C
C129,C069,NULL,2,C
C129,C081,NULL,2,C
C129,C092,NULL,2,C
C129,C098,NULL,2,C
C129,C103,NULL,2,C
C129,C111,NULL,2,C
C129,C117,NULL,2,C
C130,C003,NULL,2,C
C130,C016,NULL,2,C
C130,C026,NULL,2,C
C130,C034,NULL,2,C
C130,C035,NULL,2,C
C130,C039,NULL,2,C
C130,C042,NULL,2,C
C130,C043,NULL,2,C
C130,C050,NULL,2,C
C130,C052,NULL,2,C
C130,C076,NULL,2,C
C130,C077,NULL,2,C
C130,C082,NULL,2,C
C130,C099,NULL,2,C
C130,C120,NULL,2,C
C131,C032,NULL,2,C
C131,C109,NULL,2,C
C132,C016,NULL,2,C
C132,C017,NULL,2,C
C132,C117,NULL,2,C
C132,C119,NULL,2,C
C133,C004,NULL,2,C
C133,C007,NULL,2,C
C133,C013,NULL,2,C
C133,C023,NULL,2,C
C133,C079,NULL,2,C
C134,C052,NULL,2,C
C134,C059,NULL,2,C
C134,C061,NULL,2,C
C134,C076,NULL,2,C
C134,C087,NULL,2,C
C134,C090,NULL,2,C
C135,C008,NULL,2,C
C135,C020,NULL,2,C
C135,C071,NULL,2,C
C135,C084,NULL,2,C
C135,C093,NULL,2,C
C135,C107,NULL,2,C
C135,C120,NULL,2,C
C136,C010,NULL,2,C
C136,C058,NULL,2,C
C136,C082,NULL,2,C
C136,C092,NULL,2,C
C136,C102,NULL,2,C
C137,C005,NULL,2,C
C137,C012,NULL,2,C
C137,C062,NULL,2,C
C137,C069,NULL,2,C
C137,C089,NULL,2,C
C137,C110,NULL,2,C
C138,C025,NULL,2,C
C138,C041,NULL,2,C
C138,C050,NULL,2,C
C138,C070,NULL,2,C
C138,C078,NULL,2,C
C138,C096,NULL,2,C
C138,C098,NULL,2,C
C138,C105,NULL,2,C
C138,C118,NULL,2,C
C139,C035,NULL,2,C
C139,C072,NULL,2,C
C139,C074,NULL,2,C
C139,C086,NULL,2,C
C139,C091,NULL,2,C
C140,C014,NULL,2,C
C140,C036,NULL,2,C
C140,C039,NULL,2,C
C140,C044,NULL,2,C
C140,C106,NULL,2,C
C141,C045,NULL,2,C
C141,C047,NULL,2,C
C141,C064,NULL,2,C
C141,C065,NULL,2,C
C141,C104,NULL,2,C
C141,C115,NULL,2,C
C142,C024,NULL,2,C
C142,C040,NULL,2,C
C142,C049,NULL,2,C
C142,C060,NULL,2,C
C142,C101,NULL,2,C
C142,C113,NULL,2,C
C143,C011,NULL,2,C
C143,C031,NULL,2,C
C143,C063,NULL,2,C
C143,C073,NULL,2,C
C143,C080,NULL,2,C
C143,C094,NULL,2,C
C143,C114,NULL,2,C
C144,C015,NULL,2,C
C144,C019,NULL,2,C
C144,C034,NULL,2,C
C144,C075,NULL,2,C
C145,C003,NULL,2,C
C145,C037,NULL,2,C
C145,C038,NULL,2,C
C145,C083,NULL,2,C
C146,C018,NULL,2,C
C146,C026,NULL,2,C
C146,C029,NULL,2,C
C146,C043,NULL,2,C
C147,C108,NULL,2,C
C148,C048,NULL,2,C
C148,C081,NULL,2,C
C148,C097,NULL,2,C
C148,C099,NULL,2,C
C149,C001,NULL,2,C
C149,C006,NULL,2,C
C149,C022,NULL,2,C
C149,C027,NULL,2,C
C149,C028,NULL,2,C
C149,C033,NULL,2,C
C149,C046,NULL,2,C
C149,C051,NULL,2,C
C149,C066,NULL,2,C
C149,C085,NULL,2,C
C149,C103,NULL,2,C
C149,C111,NULL,2,C
C149,C116,NULL,2,C
C150,C002,NULL,2,C
C150,C042,NULL,2,C
C150,C054,NULL,2,C
C150,C057,NULL,2,C
C150,C067,NULL,2,C
C150,C077,NULL,2,C
C151,C053,NULL,2,C
C151,C056,NULL,2,C
C151,C095,NULL,2,C
C151,C112,NULL,2,C
C152,C009,NULL,2,C
C152,C021,NULL,2,C
C152,C030,NULL,2,C
C152,C055,NULL,2,C
C152,C068,NULL,2,C
C152,C088,NULL,2,C
C152,C100,NULL,2,C
C153,C038,NULL,2,C
C153,C039,NULL,2,C
C153,C071,NULL,2,C
C153,C081,NULL,2,C
C153,C098,NULL,2,C
C153,C107,NULL,2,C
C154,C034,NULL,2,C
C154,C057,NULL,2,C
C154,C080,NULL,2,C
C154,C083,NULL,2,C
C154,C097,NULL,2,C
C155,C006,NULL,2,C
C155,C011,NULL,2,C
C155,C050,NULL,2,C
C155,C051,NULL,2,C
C155,C108,NULL,2,C
C156,C002,NULL,2,C
C156,C014,NULL,2,C
C156,C017,NULL,2,C
C157,C007,NULL,2,C
C157,C022,NULL,2,C
C157,C055,NULL,2,C
C157,C070,NULL,2,C
C158,C027,NULL,2,C
C158,C084,NULL,2,C
C159,C018,NULL,2,C
C159,C065,NULL,2,C
C159,C085,NULL,2,C
C160,C010,NULL,2,C
C160,C043,NULL,2,C
C160,C072,NULL,2,C
C160,C094,NULL,2,C
C160,C115,NULL,2,C
C161,C073,NULL,2,C
C161,C087,NULL,2,C
C162,C041,NULL,2,C
C162,C067,NULL,2,C
C162,C113,NULL,2,C
C163,C015,NULL,2,C
C163,C092,NULL,2,C
C163,C095,NULL,2,C
C163,C119,NULL,2,C
C164,C004,NULL,2,C
C164,C016,NULL,2,C
C164,C029,NULL,2,C
C164,C044,NULL,2,C
C164,C059,NULL,2,C
C164,C062,NULL,2,C
C164,C093,NULL,2,C
C164,C100,NULL,2,C
C165,C033,NULL,2,C
C165,C058,NULL,2,C
C165,C066,NULL,2,C
C165,C074,NULL,2,C
C165,C104,NULL,2,C
C165,C118,NULL,2,C
C166,C021,NULL,2,C
C166,C025,NULL,2,C
C166,C028,NULL,2,C
C166,C077,NULL,2,C
C166,C109,NULL,2,C
C166,C116,NULL,2,C
C167,C054,NULL,2,C
C167,C106,NULL,2,C
C168,C030,NULL,2,C
C168,C035,NULL,2,C
C168,C063,NULL,2,C
C169,C024,NULL,2,C
C169,C026,NULL,2,C
C169,C052,NULL,2,C
C169,C076,NULL,2,C
C170,C040,NULL,2,C
C170,C045,NULL,2,C
C170,C046,NULL,2,C
C170,C053,NULL,2,C
C170,C060,NULL,2,C
C170,C068,NULL,2,C
C170,C088,NULL,2,C
C170,C101,NULL,2,C
C171,C020,NULL,2,C
C171,C023,NULL,2,C
C171,C042,NULL,2,C
C171,C064,NULL,2,C
C171,C078,NULL,2,C
C171,C096,NULL,2,C
C172,C008,NULL,2,C
C172,C012,NULL,2,C
C172,C013,NULL,2,C
C172,C069,NULL,2,C
C172,C082,NULL,2,C
C172,C120,NULL,2,C
C173,C001,NULL,2,C
C173,C032,NULL,2,C
C173,C114,NULL,2,C
C173,C117,NULL,2,C
C174,C036,NULL,2,C
C174,C049,NULL,2,C
C174,C056,NULL,2,C
C174,C103,NULL,2,C
C175,C005,NULL,2,C
C175,C075,NULL,2,C
C175,C089,NULL,2,C
C176,C031,NULL,2,C
C176,C090,NULL,2,C
C176,C102,NULL,2,C
C177,C003,NULL,2,C
C177,C009,NULL,2,C
C177,C047,NULL,2,C
C177,C061,NULL,2,C
C177,C091,NULL,2,C
C177,C099,NULL,2,C
C177,C111,NULL,2,C
C178,C110,NULL,2,C
C179,C019,NULL,2,C
C179,C048,NULL,2,C
C179,C079,NULL,2,C
C179,C105,NULL,2,C
C180,C037,NULL,2,C
C180,C086,NULL,2,C
C180,C112,NULL,2,C
C181,C071,NULL,2,C
C181,C081,NULL,2,C
C181,C091,NULL,2,C
C181,C116,NULL,2,C
C182,C021,NULL,2,C
C182,C026,NULL,2,C
C182,C059,NULL,2,C
C182,C101,NULL,2,C
C183,C014,NULL,2,C
C183,C064,NULL,2,C
C184,C035,NULL,2,C
C184,C076,NULL,2,C
C184,C112,NULL,2,C
C184,C117,NULL,2,C
C185,C001,NULL,2,C
C185,C015,NULL,2,C
C185,C034,NULL,2,C
C185,C040,NULL,2,C
C185,C065,NULL,2,C
C185,C110,NULL,2,C
C186,C003,NULL,2,C
C186,C008,NULL,2,C
C186,C022,NULL,2,C
C186,C086,NULL,2,C
C186,C090,NULL,2,C
C187,C010,NULL,2,C
C187,C039,NULL,2,C
C187,C045,NULL,2,C
C187,C094,NULL,2,C
C188,C043,NULL,2,C
C188,C047,NULL,2,C
C188,C075,NULL,2,C
C188,C082,NULL,2,C
C188,C111,NULL,2,C
C189,C025,NULL,2,C
C189,C032,NULL,2,C
C189,C057,NULL,2,C
C189,C060,NULL,2,C
C190,C012,NULL,2,C
C190,C017,NULL,2,C
C190,C066,NULL,2,C
C190,C098,NULL,2,C
C190,C115,NULL,2,C
C191,C002,NULL,2,C
C191,C037,NULL,2,C
C191,C038,NULL,2,C
C191,C044,NULL,2,C
C191,C061,NULL,2,C
C191,C095,NULL,2,C
C191,C100,NULL,2,C
C191,C106,NULL,2,C
C192,C028,NULL,2,C
C192,C033,NULL,2,C
C192,C051,NULL,2,C
C192,C068,NULL,2,C
C192,C073,NULL,2,C
C192,C084,NULL,2,C
C192,C107,NULL,2,C
C193,C052,NULL,2,C
C193,C072,NULL,2,C
C194,C006,NULL,2,C
C194,C011,NULL,2,C
C194,C020,NULL,2,C
C194,C031,NULL,2,C
C194,C092,NULL,2,C
C194,C108,NULL,2,C
C195,C013,NULL,2,C
C195,C019,NULL,2,C
C195,C067,NULL,2,C
C196,C024,NULL,2,C
C196,C074,NULL,2,C
C197,C004,NULL,2,C
C197,C018,NULL,2,C
C197,C029,NULL,2,C
C197,C030,NULL,2,C
C197,C042,NULL,2,C
C197,C050,NULL,2,C
C197,C087,NULL,2,C
C197,C097,NULL,2,C
C197,C102,NULL,2,C
C197,C114,NULL,2,C
C197,C120,NULL,2,C
C198,C007,NULL,2,C
C198,C009,NULL,2,C
C198,C027,NULL,2,C
C198,C036,NULL,2,C
C198,C056,NULL,2,C
C198,C058,NULL,2,C
C198,C093,NULL,2,C
C198,C099,NULL,2,C
C199,C049,NULL,2,C
C199,C055,NULL,2,C
C199,C062,NULL,2,C
C199,C104,NULL,2,C
C199,C105,NULL,2,C
C199,C109,NULL,2,C
C200,C053,NULL,2,C
C200,C070,NULL,2,C
C200,C083,NULL,2,C
C200,C085,NULL,2,C
C200,C088,NULL,2,C
C201,C016,NULL,2,C
C201,C023,NULL,2,C
C201,C048,NULL,2,C
C201,C063,NULL,2,C
C201,C069,NULL,2,C
C201,C118,NULL,2,C
C202,C041,NULL,2,C
C202,C077,NULL,2,C
C202,C103,NULL,2,C
C203,C079,NULL,2,C
C203,C089,NULL,2,C
C203,C113,NULL,2,C
C204,C005,NULL,2,C
C204,C046,NULL,2,C
C204,C054,NULL,2,C
C204,C078,NULL,2,C
C204,C080,NULL,2,C
C204,C096,NULL,2,C
C204,C119,NULL,2,C
